ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
27,CHOCÓ,27425,MEDIO ATRATO (BETE),27425000,BETE (MEDIO ATRATO (BETE) - CHOCO),2021,10,"16,522","10,113",60,Lunes,10/11/2021 07:00:00 PM,12.33
19,CAUCA,19418,LOPEZ (MICAY),19418033,BOCA GRANDE (LÓPEZ (MICAY) - CAUCA),2021,10,"4,429",862.86,29.48,Domingo,10/31/2021 06:30:00 PM,6.5
52,NARIÑO,52835,TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2021,10,"9,440","2,821.2",57.6,Domingo,10/31/2021 11:45:00 AM,7.29
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCAS DE PRIETA (OLAYA HERRERA - NARIÑO),2021,10,"3,807","1,026.55",19.68,Jueves,10/14/2021 03:15:00 PM,7.21
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2021,10,"12,327","6,686.34",91.58,Lunes,10/25/2021 07:00:00 PM,5.37
52,NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR (SAN PEDRO) (EL CHARCO - NARIÑO),2021,10,"3,887","2,544.74",21.95,Lunes,10/18/2021 07:30:00 PM,6.34
27,CHOCÓ,27077,BAJO BAUDO (PIZARRO),27077905,BUENAVISTA (BAJO BAUDO (PIZARRO) - CHOCO),2021,10,"4,990",581,40.29,Miércoles,10/06/2021 05:45:00 PM,4.3
27,CHOCÓ,27006,ACANDI,27006003,CAPURGANA (ACANDI - CHOCO),2021,10,"341,968","125,983.18",894.78,Domingo,10/17/2021 07:45:00 PM,20.25
97,VAUPÉS,97161,CARURU,97161000,CARURÚ (CARURÚ - VAUPÉS),2021,10,"20,535","3,710","7,726",Viernes,10/22/2021 06:30:00 PM,12.21
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2021,10,"25,408","9,467.39",122.85,Jueves,10/28/2021 07:00:00 PM,8.41
19,CAUCA,19809,TIMBIQUI,19809014,CHACÓN (TIMBIQUÍ - CÁUCA),2021,10,"2,967",694.4,29.54,Domingo,10/17/2021 07:30:00 PM,4.1
27,CHOCÓ,27025,ALTO BAUDO (PIE DE PATO),27025000,CIUDAD BAUDO (ALTO BAUDO (PIE DE PATO) - CHOCO),2021,10,"48,365","14,617.39",115.02,Viernes,10/08/2021 12:15:00 PM,23.3
27,CHOCÓ,27495,NUQUI,27495912,COMUNIDAD INDÍGENA DE PANGUI - (EL YUCAL) (NUQUI - CHOCO),2021,10,"8,207","1,798.74",11.25,Lunes,10/11/2021 11:15:00 AM,23.46
19,CAUCA,19809,TIMBIQUI,19809003,COTEJE (TIMBIQUÍ - CAUCA),2021,10,"5,460","3,118.47",34.64,Jueves,10/28/2021 07:15:00 PM,5.56
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2021,10,"342,503","141,923.1",721.6,Viernes,10/15/2021 02:30:00 PM,24
27,CHOCÓ,27075,BAHIA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO (MUTIS) - CHOCO),2021,10,"62,953","21,748.73",139.34,Lunes,10/11/2021 07:00:00 PM,23.28
19,CAUCA,19418,LOPEZ (MICAY),19418011,DOS QUEBRADAS NAYA (LÓPEZ (MICAY) - CAUCA),2021,10,"4,914","2,039.71",30.4,Martes,10/12/2021 06:15:00 PM,6.3
52,NARIÑO,52250,EL CHARCO,52250022,EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO),2021,10,"5,885","7,759.71",30.18,Sábado,10/23/2021 06:15:00 PM,7.28
27,CHOCÓ,27075,BAHIA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO (MUTIS) - CHOCO),2021,10,"157,458","68,223.28",326.57,Jueves,10/28/2021 07:00:00 PM,23.53
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUAN - CAQUETÁ),2021,10,"12,852","6,491.4",39.36,Domingo,10/03/2021 07:00:00 PM,17.17
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,18753015,GUAYABAL (SAN VICENTE DEL CAGUAN - CAQUETÁ),2021,10,"7,139","3,542.82",42.42,Martes,10/26/2021 05:45:00 PM,7.14
94,GUAINÍA,94001,INIRIDA,94001000,INíRIDA (INíRIDA - GUAINíA),2021,10,"1,779,424","583,190.52","3,419.68",Jueves,10/14/2021 05:45:00 PM,24
19,CAUCA,19418,LOPEZ (MICAY),19418038,ISLA DE GALLO (LOPEZ (MICAY) - CAUCA),2021,10,"3,436","1,553.21",24.58,Sábado,10/09/2021 07:00:00 PM,5.45
13,BOLÍVAR,13001,CARTAGENA,13001007,ISLA FUERTE (CARTAGENA - BOLíVAR),2021,10,"16,314","8,875.41",134.27,Domingo,10/31/2021 03:00:00 PM,4.52
13,BOLÍVAR,13001,CARTAGENA,13001037,ISLA MúCURA (CARTAGENA - BOLíVAR),2021,10,"7,190","2,521.66",21.18,Lunes,10/18/2021 03:15:00 AM,14.3
27,CHOCÓ,27372,JURADO,27372000,JURADO (JURADO - CHOCO),2021,10,"163,233","71,738.16",290.08,Jueves,10/28/2021 08:15:00 PM,24
52,NARIÑO,52696,SANTA BARBARA (ISCUANDE),52696014,LA ENSENADA (SANTA BARBARA (ISCUANDE) - NARIÑO),2021,10,"2,719","1,133.54",16.7,Miércoles,10/20/2021 07:45:00 PM,6.15
27,CHOCÓ,27099,BOJAYA (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCO),2021,10,"11,785","5,930.4",64,Miércoles,10/13/2021 07:30:00 PM,8.35
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2021,10,"334,634","146,934.26",636.71,Viernes,10/15/2021 07:45:00 PM,23.54
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA (LA TOLA - NARIÑO),2021,10,"6,619","2,858.72",30,Miércoles,10/06/2021 11:15:00 AM,10.1
52,NARIÑO,52835,TUMACO,52835149,LAS MERCEDES (EL CHARCO - NARIÑO),2021,10,"1,981",607.5,12.83,Viernes,10/01/2021 09:00:00 PM,6.14
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2021,10,"3,944,821","1,212,683","7,894.22",Viernes,10/15/2021 02:30:00 PM,23.59
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2021,10,"8,323","3,782.44",36.47,Viernes,10/22/2021 06:15:00 PM,9.35
50,META,50325,MAPIRIPAN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2021,10,"167,930","65,061.92",348.92,Jueves,10/14/2021 06:00:00 PM,23.46
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2021,10,"82,653","30,237.13",192.72,Jueves,10/21/2021 06:30:00 PM,19.1
97,VAUPÉS,97001,MITU,97001000,MITÚ (MITÚ - VAUPÉS),2021,10,"1,366,845","415,273.78","2,809.6",Jueves,10/14/2021 11:45:00 AM,24
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2021,10,"2,491","1,489.03",36.61,Lunes,10/04/2021 06:30:00 PM,3.31
27,CHOCÓ,27075,BAHIA SOLANO (MUTIS),27075000,MUTIS (BAHIA SOLANO (MUTIS) - CHOCO),2021,10,"680,368","247,385.49","1,277.32",Jueves,10/28/2021 07:00:00 PM,24
27,CHOCÓ,27099,BOJAYA (BELLAVISTA),27099005,NAPIPI (BOJAYÁ (BELLAVISTA) - CHOCO),2021,10,"7,662","2,112.8",60.8,Sábado,10/30/2021 09:30:00 PM,4.49
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2021,10,"60,853","16,351.5",264.84,Martes,10/26/2021 06:15:00 PM,11.35
19,CAUCA,19418,LOPEZ (MICAY),19418009,NOANAMITO (LÓPEZ (MICAY) - CAUCA),2021,10,"6,657","2,070",44,Jueves,10/28/2021 06:30:00 PM,6.22
27,CHOCÓ,27495,NUQUI,27495000,NUQUI (NUQUI - CHOCO),2021,10,"249,402","75,889.44",479.07,Miércoles,10/13/2021 07:30:00 PM,24
47,MAGDALENA,47189,CIENAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2021,10,"96,684","35,991.6",179.78,Martes,10/12/2021 12:30:00 PM,23.3
27,CHOCÓ,27077,BAJO BAUDO (PIZARRO),27077011,PILIZA (BAJO BAUDÓ - CHOCÓ),2021,10,"5,670",477.6,32,Sábado,10/02/2021 02:45:00 PM,7.1
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUIZAMO - PUTUMAYO),2021,10,"4,256","2,500.8",28.8,Sábado,10/23/2021 06:30:00 PM,7.3
52,NARIÑO,52835,TUMACO,52835016,PITAL (TUMACO - NARIÑO),2021,10,"12,205","6,959",92,Miércoles,10/06/2021 07:00:00 PM,5.38
27,CHOCÓ,27077,BAJO BAUDO (PIZARRO),27077000,PIZARRO (BAJO BAUDO (PIZARRO) - CHOCO),2021,10,"212,097","102,146.62",389.14,Sábado,10/16/2021 07:00:00 PM,23.59
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS),2021,10,"1,103,164","291,374","1,805.1",Jueves,10/28/2021 10:00:00 PM,24
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUAN - CAQUETA),2021,10,"5,993","2,322.2",46.6,Miércoles,10/20/2021 07:00:00 PM,5.39
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2021,10,"2,451,986","812,783.4","4,664",Lunes,10/04/2021 01:30:00 PM,23.59
27,CHOCÓ,27495,NUQUI,27495011,PUERTO JAGUA (NUQUI - CHOCO),2021,10,996,755.21,4.7,Domingo,10/17/2021 07:45:00 PM,9.38
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,86573000,PUERTO LEGUIZAMO (PUERTO LEGUIZAMO - PUTUMAYO),2021,10,"999,016","389,394.66","2,167",Jueves,10/14/2021 02:30:00 PM,23.45
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2021,10,"110,001","40,089.37",225.81,Jueves,10/07/2021 06:15:00 PM,24
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2021,10,"16,823","7,085.49",88.13,Sábado,10/23/2021 06:30:00 PM,8.24
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRES,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS),2021,10,"18,448,579","291,374","30,671.25",Viernes,10/29/2021 03:30:00 PM,24
19,CAUCA,19418,LOPEZ (MICAY),19418012,SAN ANTONIO DE CHUARE (LÓPEZ (MICAY) - CAUCA),2021,10,"6,339","2,234.54",55.26,Jueves,10/28/2021 06:45:00 PM,4.43
19,CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUI (GUAPI - CAUCA),2021,10,"10,113","4,320",47.44,Domingo,10/17/2021 08:00:00 PM,8.35
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO DE NAYA (BUENAVENTURA - VALLE DEL CAUCA),2021,10,"6,084","3,540.25",32.13,Sábado,10/30/2021 11:45:00 AM,7.45
19,CAUCA,19418,LOPEZ (MICAY),19418015,SAN ISIDRO (LÓPEZ (MICAY) - CAUCA),2021,10,834,390.29,5.73,Lunes,10/04/2021 06:00:00 PM,6.1
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ (EL CHARCO - NARIÑO),2021,10,"15,568","4,320",80,Domingo,10/31/2021 01:15:00 PM,7.51
19,CAUCA,19809,TIMBIQUI,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2021,10,"7,706","5,409.7",37.46,Miércoles,10/27/2021 07:30:00 PM,7.47
52,NARIÑO,52835,TUMACO,52835902,SAN JUAN COSTA (TUMACO - NARIÑO),2021,10,"17,961","6,334.4",137.6,Jueves,10/07/2021 06:30:00 PM,5.44
52,NARIÑO,52390,LA TOLA,52390016,SAN PABLO DE LA MAR (LA TOLA - NARIÑO),2021,10,"4,906","1,380.94",30.05,Sábado,10/02/2021 07:15:00 PM,6.48
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2021,10,"3,698","1,841.9",27.46,Viernes,10/29/2021 07:15:00 PM,5.4
13,BOLÍVAR,13001,CARTAGENA,13001901,SANTA CRUZ DEL ISLOTE (CARTAGENA - BOLÍVAR),2021,10,"20,040","7,201.68",52.03,Jueves,10/14/2021 09:30:00 PM,16.6
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCO),2021,10,"51,775","29,429.24",156.82,Martes,10/12/2021 09:30:00 AM,18.35
19,CAUCA,19809,TIMBIQUI,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2021,10,"9,591","3,958.08",75.58,Viernes,10/15/2021 07:15:00 PM,5.3
19,CAUCA,19809,TIMBIQUI,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2021,10,"4,002","2,418.22",22.56,Sábado,10/02/2021 10:00:00 PM,6.49
99,VICHADA,99624,SANTA ROSALIA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2021,10,"144,935","72,512.94",396.1,Viernes,10/15/2021 06:45:00 PM,17.28
52,NARIÑO,52696,SANTA BARBARA (ISCUANDE),52696022,SECADERO  SEQUIHONDA (SANTA BARBARA (ISCUANDE) - NARIÑO),2021,10,"3,080","2,233.07",12.94,Sábado,10/30/2021 12:15:00 PM,9.51
27,CHOCÓ,27001,QUIBDO,27001029,TAGACHI (QUIBDÓ - CHOCO),2021,10,"9,699","3,527.06",42.34,Domingo,10/24/2021 07:30:00 PM,9.6
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2021,10,"22,286","6,710.55",133.85,Martes,10/19/2021 12:30:00 PM,7.25
91,AMAZONAS,91798,TARAPACA,91798000,TARAPACÁ (TARAPACÁ - AMAZONAS),2021,10,"24,608","11,094.31",93.62,Viernes,10/15/2021 06:45:00 PM,10.17
27,CHOCÓ,27800,UNGUIA,27800005,TITUMATE (UNGUIA - CHOCO),2021,10,"19,142","5,427.82",93.54,Viernes,10/08/2021 07:00:00 PM,9.16
27,CHOCÓ,27800,UNGUIA,27800000,UNGUIA (UNGUIA - CHOCO),2021,10,"432,673","151,104.62",913.97,Domingo,10/24/2021 08:00:00 PM,22
05,ANTIOQUIA,5873,VIGIA DEL FUERTE,05873002,VEGAEZ (VIGIA DEL FUERTE - ANTIOQUIA),2021,10,"5,006",499.78,37.02,Sábado,10/23/2021 07:45:00 PM,7
05,ANTIOQUIA,5873,VIGIA DEL FUERTE,05873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2021,10,"64,864","24,729.23",330.53,Jueves,10/28/2021 08:30:00 PM,7.31
19,CAUCA,19418,LOPEZ (MICAY),19418019,ZARAGOZA (LOPEZ (MICAY) - CAUCA),2021,10,"9,358","3,864.24",64.93,Sábado,10/09/2021 08:00:00 PM,6.36
27,CHOCÓ,27006,ACANDI,27006000,ACANDI (ACANDI - CHOCO),2021,11,"546,662","207,742.74","1,229.36",Jueves,11/11/2021 07:15:00 PM,20.8
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL  (LA TOLA ),2021,11,"2,106",521.73,12.61,Miércoles,11/03/2021 06:30:00 PM,7.26
52,NARIÑO,52250,EL CHARCO,52250016,ALTERON (URIBE URIBE)  (EL CHARCO),2021,11,"1,388",270.11,15.41,Jueves,11/04/2021 06:15:00 PM,6.28
27,CHOCÓ,27800,UNGUIA,27800001,BALBOA (UNGUIA - CHOCO),2021,11,"19,150","7,324.41",90.54,Jueves,11/04/2021 06:45:00 PM,9.18
94,GUAINÍA,94343,BARRANCO MINAS,94343000,BARRANCO MINAS (BARRANCO MINAS - GUAINíA),2021,11,"62,478","10,558.46",210.84,Miércoles,11/17/2021 06:00:00 PM,13.58
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2021,11,"19,668","12,482.4",100.8,Jueves,11/11/2021 07:30:00 PM,8.9
27,CHOCÓ,27099,BOJAYA (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCO),2021,11,"93,760","12,259.18",242.36,Martes,11/16/2021 07:00:00 PM,17.9
27,CHOCÓ,27425,MEDIO ATRATO (BETE),27425000,BETE (MEDIO ATRATO (BETE) - CHOCO),2021,11,"15,747","3,316",56,Miércoles,11/03/2021 07:00:00 PM,12.3
19,CAUCA,19418,LOPEZ (MICAY),19418033,BOCA GRANDE (LÓPEZ (MICAY) - CAUCA),2021,11,"4,101",807.69,29.72,Martes,11/30/2021 06:30:00 PM,5.56
52,NARIÑO,52835,TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2021,11,"8,589","2,545.8",55.2,Domingo,11/07/2021 11:45:00 AM,6.45
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCAS DE PRIETA (OLAYA HERRERA - NARIÑO),2021,11,"3,322",906.72,18.74,Lunes,11/08/2021 06:30:00 PM,6.45
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2021,11,"13,748","7,697.95",88.64,Lunes,11/15/2021 06:30:00 PM,6.25
97,VAUPÉS,97161,CARURU,97161000,CARURÚ (CARURÚ - VAUPÉS),2021,11,"26,121","7,678.29",92.93,Jueves,11/18/2021 06:30:00 PM,12.58
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2021,11,"25,865","9,442.62",126.19,Martes,11/16/2021 06:15:00 PM,8.45
19,CAUCA,19809,TIMBIQUI,19809014,CHACÓN (TIMBIQUÍ - CÁUCA),2021,11,"4,588","1,136.89",29.46,Domingo,11/14/2021 06:45:00 PM,6.39
27,CHOCÓ,27025,ALTO BAUDO (PIE DE PATO),27025000,CIUDAD BAUDO (ALTO BAUDO (PIE DE PATO) - CHOCO),2021,11,"47,086","14,330.01",113.7,Lunes,11/01/2021 12:00:00 PM,23.59
19,CAUCA,19809,TIMBIQUI,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2021,11,"5,405","2,677.72",33.79,Martes,11/30/2021 06:30:00 PM,6.35
27,CHOCÓ,27495,NUQUI,27495912,COMUNIDAD INDÍGENA DE PANGUI - (EL YUCAL) (NUQUI - CHOCO),2021,11,"7,855","1,767.49",11.44,Jueves,11/18/2021 03:45:00 PM,23.24
19,CAUCA,19809,TIMBIQUI,19809003,COTEJE (TIMBIQUÍ - CAUCA),2021,11,"6,493","3,955.95",35.16,Domingo,11/28/2021 07:00:00 PM,7.19
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250002,CUCURRUPI (EL LITORAL DEL SAN JUAN - CHOCO),2021,11,"3,091","1,019.87",21.09,Sábado,11/27/2021 07:15:00 PM,5.54
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2021,11,"331,422","137,010.5",696.96,Martes,11/16/2021 02:15:00 PM,23.53
27,CHOCÓ,27075,BAHIA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO (MUTIS) - CHOCO),2021,11,"61,967","21,137.09",135.35,Jueves,11/11/2021 07:15:00 PM,24
19,CAUCA,19418,LOPEZ (MICAY),19418011,DOS QUEBRADAS NAYA (LÓPEZ (MICAY) - CAUCA),2021,11,"5,485","2,173.06",31.87,Martes,11/02/2021 05:15:00 PM,7.23
27,CHOCÓ,27075,BAHIA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO (MUTIS) - CHOCO),2021,11,"149,429","63,546.98",312.05,Jueves,11/11/2021 07:00:00 PM,23.48
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUAN - CAQUETÁ),2021,11,"9,164","3,853.78",39.34,Sábado,11/27/2021 07:15:00 PM,12.37
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,18753015,GUAYABAL (SAN VICENTE DEL CAGUAN - CAQUETÁ),2021,11,"5,573","2,720.63",41.58,Sábado,11/20/2021 06:15:00 PM,5.47
94,GUAINÍA,94001,INIRIDA,94001000,INíRIDA (INíRIDA - GUAINíA),2021,11,"1,980,076","649,948.2","3,845.6",Miércoles,11/17/2021 02:15:00 PM,24
19,CAUCA,19418,LOPEZ (MICAY),19418038,ISLA DE GALLO (LOPEZ (MICAY) - CAUCA),2021,11,"2,969","1,187.32",24.48,Sábado,11/06/2021 07:15:00 PM,5.2
13,BOLÍVAR,13001,CARTAGENA,13001007,ISLA FUERTE (CARTAGENA - BOLíVAR),2021,11,"14,532","7,927.16",135.77,Domingo,11/14/2021 12:00:00 PM,4.41
13,BOLÍVAR,13001,CARTAGENA,13001037,ISLA MúCURA (CARTAGENA - BOLíVAR),2021,11,"6,776","2,468.88",22.72,Domingo,11/14/2021 12:15:00 AM,14.13
27,CHOCÓ,27372,JURADO,27372000,JURADO (JURADO - CHOCO),2021,11,"158,959","68,705.48",300.64,Viernes,11/12/2021 07:00:00 PM,23.56
52,NARIÑO,52696,SANTA BARBARA (ISCUANDE),52696014,LA ENSENADA (SANTA BARBARA (ISCUANDE) - NARIÑO),2021,11,"1,855",633.08,17.15,Viernes,11/26/2021 07:45:00 PM,4.29
27,CHOCÓ,27099,BOJAYA (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCO),2021,11,"11,920","5,958.4",60.8,Viernes,11/19/2021 06:45:00 PM,8.59
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2021,11,"330,853","138,094.29",654.19,Martes,11/30/2021 06:15:00 PM,23.54
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA (LA TOLA - NARIÑO),2021,11,"5,853","2,524.46",29.76,Viernes,11/12/2021 11:15:00 AM,9.3
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2021,11,"3,823,218","1,160,411","7,531.4",Miércoles,11/03/2021 03:00:00 PM,24
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2021,11,"8,593","3,789.34",41.18,Martes,11/09/2021 05:00:00 PM,9.42
50,META,50325,MAPIRIPAN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2021,11,"170,433","67,624.26",342.76,Sábado,11/06/2021 06:30:00 PM,23.42
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2021,11,"84,440","31,684.07",199.32,Viernes,11/19/2021 06:00:00 PM,19.3
97,VAUPÉS,97001,MITU,97001000,MITÚ (MITÚ - VAUPÉS),2021,11,"1,283,068","379,677.93","2,720.19",Miércoles,11/17/2021 11:45:00 AM,23.03
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2021,11,"4,142","1,993.9",34.53,Miércoles,11/03/2021 06:15:00 PM,6.27
27,CHOCÓ,27075,BAHIA SOLANO (MUTIS),27075000,MUTIS (BAHIA SOLANO (MUTIS) - CHOCO),2021,11,"638,416","235,410.12","1,203.4",Martes,11/16/2021 07:00:00 PM,23.59
27,CHOCÓ,27099,BOJAYA (BELLAVISTA),27099005,NAPIPI (BOJAYÁ (BELLAVISTA) - CHOCO),2021,11,"9,217","2,548.8",60.8,Lunes,11/29/2021 06:00:00 PM,5.53
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2021,11,"59,512","16,742.55",263.38,Lunes,11/08/2021 07:00:00 PM,11.43
19,CAUCA,19418,LOPEZ (MICAY),19418009,NOANAMITO (LÓPEZ (MICAY) - CAUCA),2021,11,"6,520","1,917",44,Sábado,11/13/2021 07:15:00 PM,6.16
27,CHOCÓ,27495,NUQUI,27495000,NUQUI (NUQUI - CHOCO),2021,11,"233,841","68,502.98",473.79,Viernes,11/05/2021 06:45:00 PM,24
47,MAGDALENA,47189,CIENAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2021,11,"98,914","36,419.06",196.22,Jueves,11/18/2021 06:30:00 PM,22.41
27,CHOCÓ,27077,BAJO BAUDO (PIZARRO),27077011,PILIZA (BAJO BAUDÓ - CHOCÓ),2021,11,"4,910","5,279.2",32,Lunes,11/01/2021 08:15:00 PM,7.7
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUIZAMO - PUTUMAYO),2021,11,"3,906","2,403.2",28.8,Sábado,11/27/2021 08:45:00 PM,6.45
52,NARIÑO,52835,TUMACO,52835016,PITAL (TUMACO - NARIÑO),2021,11,"17,575","9,485",88,Viernes,11/19/2021 01:00:00 PM,8.56
27,CHOCÓ,27077,BAJO BAUDO (PIZARRO),27077000,PIZARRO (BAJO BAUDO (PIZARRO) - CHOCO),2021,11,"188,254","89,881.04",417.12,Miércoles,11/17/2021 06:15:00 PM,21.59
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS),2021,11,"1,034,784","275,967","1,767.29",Viernes,11/05/2021 08:15:00 PM,24
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUAN - CAQUETA),2021,11,"5,542","2,079.75",47.6,Viernes,11/12/2021 06:15:00 PM,5.17
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2021,11,"2,457,318","801,103.82","4,497.68",Jueves,11/04/2021 01:45:00 PM,24
27,CHOCÓ,27495,NUQUI,27495011,PUERTO JAGUA (NUQUI - CHOCO),2021,11,446,242.21,4.34,Jueves,11/25/2021 06:15:00 PM,4.49
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,86573000,PUERTO LEGUIZAMO (PUERTO LEGUIZAMO - PUTUMAYO),2021,11,"992,047","400,518.02","1,951.84",Martes,11/16/2021 03:15:00 PM,23.53
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2021,11,"109,712","38,532.74",228.27,Viernes,11/26/2021 07:15:00 PM,23.58
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2021,11,"16,425","6,852.67",87.63,Sábado,11/13/2021 06:15:00 PM,8.14
